n_amenageur;n_operateur;n_enseigne;id_station;n_station;ad_station;code_insee;Xlongitude;Ylatitude;nbre_pdc;id_pdc;puiss_max;type_prise;acces_recharge;accessibilité;observations;date_maj
"JLR - GRIM - Béziers";DRIVECO;"JLR - GRIM - Béziers";FR*G41*PJLRGRIMBEZIERS34500*1;"JLR - GRIM - Béziers";"30 avenue de la voie Domitienne 34500 BEZIERS";34032;3.251400;43.347198;7;FR*G41*E10633*P2;22.08;T2;Gratuit;"24/24 7/7 jours";;2020/12/15
"Volkswagen Volx Manosque - AUTOMOBILES DU LUBERON";DRIVECO;"Volkswagen Volx Manosque - AUTOMOBILES DU LUBERON";FR*G48*PMAURINVOLKSWAGEN04130*1;"Volkswagen Volx Manosque - AUTOMOBILES DU LUBERON";"ZA la Carretière 04130 Volx";04245;5.840248;43.864074;4;FR*G48*E20347917*P1;22.08;T2;Gratuit;"24/24 7/7 jours";;2020/12/15
"Volkswagen Volx Manosque - AUTOMOBILES DU LUBERON";DRIVECO;"Volkswagen Volx Manosque - AUTOMOBILES DU LUBERON";FR*G48*PMAURINVOLKSWAGEN04130*1;"Volkswagen Volx Manosque - AUTOMOBILES DU LUBERON";"ZA la Carretière 04130 Volx";04245;5.840248;43.864074;4;FR*G48*E20347918*P1;22.08;T2;Gratuit;"24/24 7/7 jours";;2020/12/15
"Volkswagen Gap";DRIVECO;"Volkswagen Gap";FR*G48*PMAURINVOLKSWAGEN05000*1;"Volkswagen Gap";"109 Route de Briançon 05000 Gap";05061;6.109011;44.573614;4;FR*G48*E20347916*P1;22.08;T2;Gratuit;"24/24 7/7 jours";;2020/12/15
"O'Tera Amiens";DRIVECO;"O'Tera Amiens";FR*SSD*POTERA80000*1;"O'Tera Amiens";"151 Boulevard Ambroise Paré Zac 80000 Amiens";80021;2.263058;49.883793;4;FR*SSD*E10626*P1;22.08;"T2, EF";Gratuit;"24/24 7/7 jours";;2020/12/15
"O'Tera Amiens";DRIVECO;"O'Tera Amiens";FR*SSD*POTERA80000*1;"O'Tera Amiens";"151 Boulevard Ambroise Paré Zac 80000 Amiens";80021;2.263058;49.883793;4;FR*SSD*E10626*P2;22.08;T2;Gratuit;"24/24 7/7 jours";;2020/12/15
"O'Tera Amiens";DRIVECO;"O'Tera Amiens";FR*SSD*POTERA80000*1;"O'Tera Amiens";"151 Boulevard Ambroise Paré Zac 80000 Amiens";80021;2.263058;49.883793;4;FR*SSD*E10627*P1;22.08;"T2, EF";Gratuit;"24/24 7/7 jours";;2020/12/15
"O'Tera Amiens";DRIVECO;"O'Tera Amiens";FR*SSD*POTERA80000*1;"O'Tera Amiens";"151 Boulevard Ambroise Paré Zac 80000 Amiens";80021;2.263058;49.883793;4;FR*SSD*E10627*P2;22.08;T2;Gratuit;"24/24 7/7 jours";;2020/12/15
"Volkswagen Gap";DRIVECO;"Volkswagen Gap";FR*G48*PMAURINVOLKSWAGEN05000*1;"Volkswagen Gap";"109 Route de Briançon 05000 Gap";05061;6.109011;44.573614;4;FR*G48*E10625*P1;22.08;"T2, EF";Gratuit;"24/24 7/7 jours";;2020/12/15
"Volkswagen Gap";DRIVECO;"Volkswagen Gap";FR*G48*PMAURINVOLKSWAGEN05000*1;"Volkswagen Gap";"109 Route de Briançon 05000 Gap";05061;6.109011;44.573614;4;FR*G48*E10625*P2;22.08;T2;Gratuit;"24/24 7/7 jours";;2020/12/15
"Jeep Castres";DRIVECO;"Jeep Castres";FR*G47*PGRIMALJEEP81100*1;"Jeep Castres";"Mondial Park Auto 4 route de Toulouse 81100 Castres";81065;2.220177;43.593892;3;FR*G47*E20347919*P1;22.08;T2;Gratuit;"24/24 7/7 jours";;2020/12/15
"Jeep Albi";DRIVECO;"Jeep Albi";FR*G47*PGRIMALJEEP81000*1;"Jeep Albi";"132 Avenue Albert Thomas 81000 Albi";81004;2.149281;43.941509;2;FR*G47*E20347920*P1;22.08;T2;Payant;"24/24 7/7 jours";;2020/12/15
"Jeep Albi";DRIVECO;"Jeep Albi";FR*G47*PGRIMALJEEP81000*1;"Jeep Albi";"132 Avenue Albert Thomas 81000 Albi";81004;2.149281;43.941509;2;FR*G47*E20344271*P1;22.08;T2;Gratuit;"24/24 7/7 jours";;2020/12/15
"Fiat L'Horme";DRIVECO;"Fiat L'Horme";FR*G47*PHESSFIAT42152*1;"Fiat L'Horme";"14 rue Garat 42152 L'Horme";42110;4.530794;45.483167;2;FR*G47*E20285655*P1;22.08;T2;Gratuit;"24/24 7/7 jours";;2020/12/15
"Volkswagen Volx Manosque - AUTOMOBILES DU LUBERON";DRIVECO;"Volkswagen Volx Manosque - AUTOMOBILES DU LUBERON";FR*G48*PMAURINVOLKSWAGEN04130*1;"Volkswagen Volx Manosque - AUTOMOBILES DU LUBERON";"ZA la Carretière 04130 Volx";04245;5.840248;43.864074;4;FR*G48*E19129A00044505*P1;24.00;Combo;Gratuit;"24/24 7/7 jours";;2020/12/15
"Hôpital Saint Vincent";DRIVECO;"Hôpital Saint Vincent";FR*SSD*PGHICLSAINTVINCENT*59000;"Hôpital Saint Vincent";"1 Boulevard de Belfort 59000 Lille";59350;3.076524;50.619593;7;FR*SSD*E10618*P1;22.08;"T2, EF";Payant;"24/24 7/7 jours";;2020/12/15
"Hôpital Saint Vincent";DRIVECO;"Hôpital Saint Vincent";FR*SSD*PGHICLSAINTVINCENT*59000;"Hôpital Saint Vincent";"1 Boulevard de Belfort 59000 Lille";59350;3.076524;50.619593;7;FR*SSD*E10618*P2;22.08;T2;Payant;"24/24 7/7 jours";;2020/12/15
"Hôpital Saint Vincent";DRIVECO;"Hôpital Saint Vincent";FR*SSD*PGHICLSAINTVINCENT*59000;"Hôpital Saint Vincent";"1 Boulevard de Belfort 59000 Lille";59350;3.076524;50.619593;7;FR*SSD*E10619*P1;22.08;"T2, EF";Payant;"24/24 7/7 jours";;2020/12/15
"Hôpital Saint Vincent";DRIVECO;"Hôpital Saint Vincent";FR*SSD*PGHICLSAINTVINCENT*59000;"Hôpital Saint Vincent";"1 Boulevard de Belfort 59000 Lille";59350;3.076524;50.619593;7;FR*SSD*E10619*P2;22.08;T2;Payant;"24/24 7/7 jours";;2020/12/15
"Hôpital Saint Vincent";DRIVECO;"Hôpital Saint Vincent";FR*SSD*PGHICLSAINTVINCENT*59000;"Hôpital Saint Vincent";"1 Boulevard de Belfort 59000 Lille";59350;3.076524;50.619593;7;FR*SSD*E10620*P1;22.08;"T2, EF";Payant;"24/24 7/7 jours";;2020/12/15
"Hôpital Saint Vincent";DRIVECO;"Hôpital Saint Vincent";FR*SSD*PGHICLSAINTVINCENT*59000;"Hôpital Saint Vincent";"1 Boulevard de Belfort 59000 Lille";59350;3.076524;50.619593;7;FR*SSD*E10620*P2;22.08;T2;Payant;"24/24 7/7 jours";;2020/12/15
"Hôpital Saint Philibert";DRIVECO;"Hôpital Saint Philibert";FR*SSD*PGHICLSAINTPHILIBERT*59160;"Hôpital Saint Philibert";"Rue du Grand But, 59160 Lille";59350;2.974386;50.651317;22;FR*SSD*E10607*P1;22.08;"T2, EF";Payant;"24/24 7/7 jours";;2020/12/15
"Hôpital Saint Philibert";DRIVECO;"Hôpital Saint Philibert";FR*SSD*PGHICLSAINTPHILIBERT*59160;"Hôpital Saint Philibert";"Rue du Grand But, 59160 Lille";59350;2.974386;50.651317;22;FR*SSD*E10607*P2;22.08;T2;Payant;"24/24 7/7 jours";;2020/12/15
"Volvo Annecy";DRIVECO;"Volvo Annecy";FR*G46*PCOCHETVOLVO74330*1;"Volvo Annecy";"110 Route du Moulin 74330 Epagny Metz-Tessy";74112;6.087058;45.924463;6;FR*G46*E10634*P1;22.08;"T2, EF";Payant;"24/24 7/7 jours";;2020/12/15
"Volvo Annecy";DRIVECO;"Volvo Annecy";FR*G46*PCOCHETVOLVO74330*1;"Volvo Annecy";"110 Route du Moulin 74330 Epagny Metz-Tessy";74112;6.087058;45.924463;6;FR*G46*E10634*P2;22.08;T2;Payant;"24/24 7/7 jours";;2020/12/15
"Volvo Annecy";DRIVECO;"Volvo Annecy";FR*G46*PCOCHETVOLVO74330*1;"Volvo Annecy";"110 Route du Moulin 74330 Epagny Metz-Tessy";74112;6.087058;45.924463;6;FR*G46*E10635*P1;22.08;"T2, EF";Payant;"24/24 7/7 jours";;2020/12/15
"Volvo Annecy";DRIVECO;"Volvo Annecy";FR*G46*PCOCHETVOLVO74330*1;"Volvo Annecy";"110 Route du Moulin 74330 Epagny Metz-Tessy";74112;6.087058;45.924463;6;FR*G46*E10635*P2;22.08;T2;Payant;"24/24 7/7 jours";;2020/12/15
"Volvo Annemasse";DRIVECO;"Volvo Annemasse";FR*G46*PCOCHETVOLVO74100*1;"Volvo Annemasse";"11 Rue de la Californie 74100 Ville-la-Grand";74305;6.266699;46.200969;9;FR*G46*E10636*P1;22.08;"T2, EF";Payant;"24/24 7/7 jours";;2020/12/15
"Volvo Annemasse";DRIVECO;"Volvo Annemasse";FR*G46*PCOCHETVOLVO74100*1;"Volvo Annemasse";"11 Rue de la Californie 74100 Ville-la-Grand";74305;6.266699;46.200969;9;FR*G46*E10636*P2;22.08;T2;Payant;"24/24 7/7 jours";;2020/12/15
"Volvo Annemasse";DRIVECO;"Volvo Annemasse";FR*G46*PCOCHETVOLVO74100*1;"Volvo Annemasse";"11 Rue de la Californie 74100 Ville-la-Grand";74305;6.266699;46.200969;9;FR*G46*E10637*P1;22.08;"T2, EF";Payant;"24/24 7/7 jours";;2020/12/15
"Volvo Annemasse";DRIVECO;"Volvo Annemasse";FR*G46*PCOCHETVOLVO74100*1;"Volvo Annemasse";"11 Rue de la Californie 74100 Ville-la-Grand";74305;6.266699;46.200969;9;FR*G46*E10637*P2;22.08;T2;Payant;"24/24 7/7 jours";;2020/12/15
"Volvo Annemasse";DRIVECO;"Volvo Annemasse";FR*G46*PCOCHETVOLVO74100*1;"Volvo Annemasse";"11 Rue de la Californie 74100 Ville-la-Grand";74305;6.266699;46.200969;9;FR*G46*E10638*P1;22.08;"T2, EF";Payant;"24/24 7/7 jours";;2020/12/15
"Volvo Annemasse";DRIVECO;"Volvo Annemasse";FR*G46*PCOCHETVOLVO74100*1;"Volvo Annemasse";"11 Rue de la Californie 74100 Ville-la-Grand";74305;6.266699;46.200969;9;FR*G46*E10638*P2;22.08;T2;Payant;"24/24 7/7 jours";;2020/12/15
"Volvo Chambéry";DRIVECO;"Volvo Chambéry";FR*G46*PCOCHETVOLVO73490*1;"Volvo Chambéry";"250 Rue Sébastien Charléty 73490 La Ravoire";73213;5.966794;45.564513;8;FR*G46*E10639*P1;22.08;"T2, EF";Payant;"24/24 7/7 jours";;2020/12/15
"Volvo Chambéry";DRIVECO;"Volvo Chambéry";FR*G46*PCOCHETVOLVO73490*1;"Volvo Chambéry";"250 Rue Sébastien Charléty 73490 La Ravoire";73213;5.966794;45.564513;8;FR*G46*E10639*P2;22.08;T2;Payant;"24/24 7/7 jours";;2020/12/15
"Volvo Chambéry";DRIVECO;"Volvo Chambéry";FR*G46*PCOCHETVOLVO73490*1;"Volvo Chambéry";"250 Rue Sébastien Charléty 73490 La Ravoire";73213;5.966794;45.564513;8;FR*G46*E10640*P1;22.08;"T2, EF";Payant;"24/24 7/7 jours";;2020/12/15
"Volvo Chambéry";DRIVECO;"Volvo Chambéry";FR*G46*PCOCHETVOLVO73490*1;"Volvo Chambéry";"250 Rue Sébastien Charléty 73490 La Ravoire";73213;5.966794;45.564513;8;FR*G46*E10640*P2;22.08;T2;Payant;"24/24 7/7 jours";;2020/12/15
"Hôpital Saint Philibert";DRIVECO;"Hôpital Saint Philibert";FR*SSD*PGHICLSAINTPHILIBERT*59160;"Hôpital Saint Philibert";"Rue du Grand But, 59160 Lille";59350;2.974386;50.651317;22;FR*SSD*E10608*P1;22.08;"T2, EF";Payant;"24/24 7/7 jours";;2020/12/15
"Hôpital Saint Philibert";DRIVECO;"Hôpital Saint Philibert";FR*SSD*PGHICLSAINTPHILIBERT*59160;"Hôpital Saint Philibert";"Rue du Grand But, 59160 Lille";59350;2.974386;50.651317;22;FR*SSD*E10608*P2;22.08;T2;Payant;"24/24 7/7 jours";;2020/12/15
"Hôpital Saint Philibert";DRIVECO;"Hôpital Saint Philibert";FR*SSD*PGHICLSAINTPHILIBERT*59160;"Hôpital Saint Philibert";"Rue du Grand But, 59160 Lille";59350;2.974386;50.651317;22;FR*SSD*E10609*P1;22.08;"T2, EF";Payant;"24/24 7/7 jours";;2020/12/15
"Hôpital Saint Philibert";DRIVECO;"Hôpital Saint Philibert";FR*SSD*PGHICLSAINTPHILIBERT*59160;"Hôpital Saint Philibert";"Rue du Grand But, 59160 Lille";59350;2.974386;50.651317;22;FR*SSD*E10609*P2;22.08;T2;Payant;"24/24 7/7 jours";;2020/12/15
"Hôpital Saint Philibert";DRIVECO;"Hôpital Saint Philibert";FR*SSD*PGHICLSAINTPHILIBERT*59160;"Hôpital Saint Philibert";"Rue du Grand But, 59160 Lille";59350;2.974386;50.651317;22;FR*SSD*E10610*P1;22.08;"T2, EF";Payant;"24/24 7/7 jours";;2020/12/15
"Hôpital Saint Philibert";DRIVECO;"Hôpital Saint Philibert";FR*SSD*PGHICLSAINTPHILIBERT*59160;"Hôpital Saint Philibert";"Rue du Grand But, 59160 Lille";59350;2.974386;50.651317;22;FR*SSD*E10610*P2;22.08;T2;Payant;"24/24 7/7 jours";;2020/12/15
"Hôpital Saint Philibert";DRIVECO;"Hôpital Saint Philibert";FR*SSD*PGHICLSAINTPHILIBERT*59160;"Hôpital Saint Philibert";"Rue du Grand But, 59160 Lille";59350;2.974386;50.651317;22;FR*SSD*E10611*P1;22.08;"T2, EF";Payant;"24/24 7/7 jours";;2020/12/15
"Hôpital Saint Philibert";DRIVECO;"Hôpital Saint Philibert";FR*SSD*PGHICLSAINTPHILIBERT*59160;"Hôpital Saint Philibert";"Rue du Grand But, 59160 Lille";59350;2.974386;50.651317;22;FR*SSD*E10611*P2;22.08;T2;Payant;"24/24 7/7 jours";;2020/12/15
"Hôpital Saint Philibert";DRIVECO;"Hôpital Saint Philibert";FR*SSD*PGHICLSAINTPHILIBERT*59160;"Hôpital Saint Philibert";"Rue du Grand But, 59160 Lille";59350;2.974386;50.651317;22;FR*SSD*E10612*P1;22.08;"T2, EF";Payant;"24/24 7/7 jours";;2020/12/15
"Hôpital Saint Philibert";DRIVECO;"Hôpital Saint Philibert";FR*SSD*PGHICLSAINTPHILIBERT*59160;"Hôpital Saint Philibert";"Rue du Grand But, 59160 Lille";59350;2.974386;50.651317;22;FR*SSD*E10612*P2;22.08;T2;Payant;"24/24 7/7 jours";;2020/12/15
"Hôpital Saint Philibert";DRIVECO;"Hôpital Saint Philibert";FR*SSD*PGHICLSAINTPHILIBERT*59160;"Hôpital Saint Philibert";"Rue du Grand But, 59160 Lille";59350;2.974386;50.651317;22;FR*SSD*E10613*P1;22.08;"T2, EF";Payant;"24/24 7/7 jours";;2020/12/15
"Hôpital Saint Philibert";DRIVECO;"Hôpital Saint Philibert";FR*SSD*PGHICLSAINTPHILIBERT*59160;"Hôpital Saint Philibert";"Rue du Grand But, 59160 Lille";59350;2.974386;50.651317;22;FR*SSD*E10613*P2;22.08;T2;Payant;"24/24 7/7 jours";;2020/12/15
"Hôpital Saint Philibert";DRIVECO;"Hôpital Saint Philibert";FR*SSD*PGHICLSAINTPHILIBERT*59160;"Hôpital Saint Philibert";"Rue du Grand But, 59160 Lille";59350;2.974386;50.651317;22;FR*SSD*E10614*P1;22.08;"T2, EF";Payant;"24/24 7/7 jours";;2020/12/15
"Hôpital Saint Philibert";DRIVECO;"Hôpital Saint Philibert";FR*SSD*PGHICLSAINTPHILIBERT*59160;"Hôpital Saint Philibert";"Rue du Grand But, 59160 Lille";59350;2.974386;50.651317;22;FR*SSD*E10614*P2;22.08;T2;Payant;"24/24 7/7 jours";;2020/12/15
"Hôpital Saint Philibert";DRIVECO;"Hôpital Saint Philibert";FR*SSD*PGHICLSAINTPHILIBERT*59160;"Hôpital Saint Philibert";"Rue du Grand But, 59160 Lille";59350;2.974386;50.651317;22;FR*SSD*E10615*P1;22.08;"T2, EF";Payant;"24/24 7/7 jours";;2020/12/15
"Hôpital Saint Philibert";DRIVECO;"Hôpital Saint Philibert";FR*SSD*PGHICLSAINTPHILIBERT*59160;"Hôpital Saint Philibert";"Rue du Grand But, 59160 Lille";59350;2.974386;50.651317;22;FR*SSD*E10615*P2;22.08;T2;Payant;"24/24 7/7 jours";;2020/12/15
"Hôpital Saint Philibert";DRIVECO;"Hôpital Saint Philibert";FR*SSD*PGHICLSAINTPHILIBERT*59160;"Hôpital Saint Philibert";"Rue du Grand But, 59160 Lille";59350;2.974386;50.651317;22;FR*SSD*E10616*P1;22.08;"T2, EF";Payant;"24/24 7/7 jours";;2020/12/15
"Hôpital Saint Philibert";DRIVECO;"Hôpital Saint Philibert";FR*SSD*PGHICLSAINTPHILIBERT*59160;"Hôpital Saint Philibert";"Rue du Grand But, 59160 Lille";59350;2.974386;50.651317;22;FR*SSD*E10616*P2;22.08;T2;Payant;"24/24 7/7 jours";;2020/12/15
"Hôpital Saint Philibert";DRIVECO;"Hôpital Saint Philibert";FR*SSD*PGHICLSAINTPHILIBERT*59160;"Hôpital Saint Philibert";"Rue du Grand But, 59160 Lille";59350;2.974386;50.651317;22;FR*SSD*E10617*P1;22.08;"T2, EF";Payant;"24/24 7/7 jours";;2020/12/15
"Hôpital Saint Philibert";DRIVECO;"Hôpital Saint Philibert";FR*SSD*PGHICLSAINTPHILIBERT*59160;"Hôpital Saint Philibert";"Rue du Grand But, 59160 Lille";59350;2.974386;50.651317;22;FR*SSD*E10617*P2;22.08;T2;Payant;"24/24 7/7 jours";;2020/12/15
"Ford Annemasse - Garage du Lac";DRIVECO;"Ford Annemasse - Garage du Lac";FR*G39*PMAURINFORD74100*1;"Ford Annemasse - Garage du Lac";"2 Allée du Mousseron des Prés 74100 Ville-La-Grand";74305;6.264596;46.201308;7;FR*G39*E20894690*P1;22.08;T2;Gratuit;"24/24 7/7 jours";;2020/12/15
"Ford Annemasse - Garage du Lac";DRIVECO;"Ford Annemasse - Garage du Lac";FR*G39*PMAURINFORD74100*1;"Ford Annemasse - Garage du Lac";"2 Allée du Mousseron des Prés 74100 Ville-La-Grand";74305;6.264596;46.201308;7;FR*G39*E20894691*P1;22.08;T2;Gratuit;"24/24 7/7 jours";;2020/12/15
"Hôpital Saint Vincent";DRIVECO;"Hôpital Saint Vincent";FR*SSD*PGHICLSAINTVINCENT*59000;"Hôpital Saint Vincent";"1 Boulevard de Belfort 59000 Lille";59350;3.076524;50.619593;7;FR*SSD*E20291432*P1;22.08;T2;Payant;"24/24 7/7 jours";;2020/12/15
"LM - Grenoble St-Egreve (magasin 194)";DRIVECO;"LM - Grenoble St-Egreve (magasin 194)";FR*E11*PLMGRENOBLE38120*1;"LM - Grenoble St-Egreve (magasin 194)";"14 rue Louis Besançon 38120 Saint-Egrève";38382;5.664950;45.242001;6;FR*E11*E10646*P1;22.08;"T2, EF";Gratuit;"24/24 7/7 jours";;2020/12/15
"LM - Grenoble St-Egreve (magasin 194)";DRIVECO;"LM - Grenoble St-Egreve (magasin 194)";FR*E11*PLMGRENOBLE38120*1;"LM - Grenoble St-Egreve (magasin 194)";"14 rue Louis Besançon 38120 Saint-Egrève";38382;5.664950;45.242001;6;FR*E11*E10646*P2;22.08;T2;Gratuit;"24/24 7/7 jours";;2020/12/15
"Kia Vierzon";DRIVECO;"Kia Vierzon";FR*G42*PKIAVIERZON18100*1;"Kia Vierzon";"63 av Maréchal Jean de Lattre de Tassigny 18100 Vierzon";18279;2.073033;47.204739;2;FR*G42*ET54_IT1_4419_047*P1;24.00;"Combo, CHAdeMo";Payant;"24/24 7/7 jours";;2020/12/15
"Kia Vierzon";DRIVECO;"Kia Vierzon";FR*G42*PKIAVIERZON18100*1;"Kia Vierzon";"63 av Maréchal Jean de Lattre de Tassigny 18100 Vierzon";18279;2.073033;47.204739;2;FR*G42*ET54_IT1_4419_047*P2;22.08;T2;Payant;"24/24 7/7 jours";;2020/12/15
"LM - Vénissieux Grand Parilly (magasin 85)";DRIVECO;"LM - Vénissieux Grand Parilly (magasin 85)";FR*E11*PLMVENISSIEUX69500*1;"LM - Vénissieux Grand Parilly (magasin 85)";"Rue Simone Veil 69200 Vénissieux";69259;4.878727;45.717511;8;FR*E11*E10672*P1;22.08;"T2, EF";Gratuit;"24/24 7/7 jours";;2020/12/15
"LM - Vénissieux Grand Parilly (magasin 85)";DRIVECO;"LM - Vénissieux Grand Parilly (magasin 85)";FR*E11*PLMVENISSIEUX69500*1;"LM - Vénissieux Grand Parilly (magasin 85)";"Rue Simone Veil 69200 Vénissieux";69259;4.878727;45.717511;8;FR*E11*E10672*P2;22.08;T2;Gratuit;"24/24 7/7 jours";;2020/12/15
"LM - Vénissieux Grand Parilly (magasin 85)";DRIVECO;"LM - Vénissieux Grand Parilly (magasin 85)";FR*E11*PLMVENISSIEUX69500*1;"LM - Vénissieux Grand Parilly (magasin 85)";"Rue Simone Veil 69200 Vénissieux";69259;4.878727;45.717511;8;FR*E11*E10673*P1;22.08;"T2, EF";Gratuit;"24/24 7/7 jours";;2020/12/15
"LM - Vénissieux Grand Parilly (magasin 85)";DRIVECO;"LM - Vénissieux Grand Parilly (magasin 85)";FR*E11*PLMVENISSIEUX69500*1;"LM - Vénissieux Grand Parilly (magasin 85)";"Rue Simone Veil 69200 Vénissieux";69259;4.878727;45.717511;8;FR*E11*E10673*P2;22.08;T2;Gratuit;"24/24 7/7 jours";;2020/12/15
"LM - Vénissieux Grand Parilly (magasin 85)";DRIVECO;"LM - Vénissieux Grand Parilly (magasin 85)";FR*E11*PLMVENISSIEUX69500*1;"LM - Vénissieux Grand Parilly (magasin 85)";"Rue Simone Veil 69200 Vénissieux";69259;4.878727;45.717511;8;FR*E11*E10674*P1;22.08;"T2, EF";Gratuit;"24/24 7/7 jours";;2020/12/15
"LM - Vénissieux Grand Parilly (magasin 85)";DRIVECO;"LM - Vénissieux Grand Parilly (magasin 85)";FR*E11*PLMVENISSIEUX69500*1;"LM - Vénissieux Grand Parilly (magasin 85)";"Rue Simone Veil 69200 Vénissieux";69259;4.878727;45.717511;8;FR*E11*E10674*P2;22.08;T2;Gratuit;"24/24 7/7 jours";;2020/12/15
"LM - Vénissieux Grand Parilly (magasin 85)";DRIVECO;"LM - Vénissieux Grand Parilly (magasin 85)";FR*E11*PLMVENISSIEUX69500*1;"LM - Vénissieux Grand Parilly (magasin 85)";"Rue Simone Veil 69200 Vénissieux";69259;4.878727;45.717511;8;FR*E11*E10675*P1;22.08;"T2, EF";Gratuit;"24/24 7/7 jours";;2020/12/15
"LM - Vénissieux Grand Parilly (magasin 85)";DRIVECO;"LM - Vénissieux Grand Parilly (magasin 85)";FR*E11*PLMVENISSIEUX69500*1;"LM - Vénissieux Grand Parilly (magasin 85)";"Rue Simone Veil 69200 Vénissieux";69259;4.878727;45.717511;8;FR*E11*E10675*P2;22.08;T2;Gratuit;"24/24 7/7 jours";;2020/12/15
"Volvo Valence";DRIVECO;"Volvo Valence";FR*G46*PGRIMVOLVO26000*1;"Volvo Valence";"505 avenue de Chabeuil 26000 Valence";26362;4.935011;44.921741;16;FR*G46*E10676*P1;22.08;"T2, EF";Gratuit;"24/24 7/7 jours";;2020/12/15
"Volvo Valence";DRIVECO;"Volvo Valence";FR*G46*PGRIMVOLVO26000*1;"Volvo Valence";"505 avenue de Chabeuil 26000 Valence";26362;4.935011;44.921741;16;FR*G46*E10676*P2;22.08;T2;Gratuit;"24/24 7/7 jours";;2020/12/15
"Volvo Valence";DRIVECO;"Volvo Valence";FR*G46*PGRIMVOLVO26000*1;"Volvo Valence";"505 avenue de Chabeuil 26000 Valence";26362;4.935011;44.921741;16;FR*G46*E10677*P1;22.08;"T2, EF";Gratuit;"24/24 7/7 jours";;2020/12/15
"Volvo Valence";DRIVECO;"Volvo Valence";FR*G46*PGRIMVOLVO26000*1;"Volvo Valence";"505 avenue de Chabeuil 26000 Valence";26362;4.935011;44.921741;16;FR*G46*E10677*P2;22.08;T2;Gratuit;"24/24 7/7 jours";;2020/12/15
"Volvo Valence";DRIVECO;"Volvo Valence";FR*G46*PGRIMVOLVO26000*1;"Volvo Valence";"505 avenue de Chabeuil 26000 Valence";26362;4.935011;44.921741;16;FR*G46*E10678*P1;22.08;"T2, EF";Gratuit;"24/24 7/7 jours";;2020/12/15
"Volvo Valence";DRIVECO;"Volvo Valence";FR*G46*PGRIMVOLVO26000*1;"Volvo Valence";"505 avenue de Chabeuil 26000 Valence";26362;4.935011;44.921741;16;FR*G46*E10678*P2;22.08;T2;Gratuit;"24/24 7/7 jours";;2020/12/15
"Volvo Valence";DRIVECO;"Volvo Valence";FR*G46*PGRIMVOLVO26000*1;"Volvo Valence";"505 avenue de Chabeuil 26000 Valence";26362;4.935011;44.921741;16;FR*G46*E10679*P1;22.08;"T2, EF";Gratuit;"24/24 7/7 jours";;2020/12/15
"Volvo Valence";DRIVECO;"Volvo Valence";FR*G46*PGRIMVOLVO26000*1;"Volvo Valence";"505 avenue de Chabeuil 26000 Valence";26362;4.935011;44.921741;16;FR*G46*E10679*P2;22.08;T2;Gratuit;"24/24 7/7 jours";;2020/12/15
"Volvo Valence";DRIVECO;"Volvo Valence";FR*G46*PGRIMVOLVO26000*1;"Volvo Valence";"505 avenue de Chabeuil 26000 Valence";26362;4.935011;44.921741;16;FR*G46*E10680*P1;22.08;"T2, EF";Gratuit;"24/24 7/7 jours";;2020/12/15
"Volvo Valence";DRIVECO;"Volvo Valence";FR*G46*PGRIMVOLVO26000*1;"Volvo Valence";"505 avenue de Chabeuil 26000 Valence";26362;4.935011;44.921741;16;FR*G46*E10680*P2;22.08;T2;Gratuit;"24/24 7/7 jours";;2020/12/15
"Volvo Valence";DRIVECO;"Volvo Valence";FR*G46*PGRIMVOLVO26000*1;"Volvo Valence";"505 avenue de Chabeuil 26000 Valence";26362;4.935011;44.921741;16;FR*G46*E10681*P1;22.08;"T2, EF";Gratuit;"24/24 7/7 jours";;2020/12/15
"Volvo Valence";DRIVECO;"Volvo Valence";FR*G46*PGRIMVOLVO26000*1;"Volvo Valence";"505 avenue de Chabeuil 26000 Valence";26362;4.935011;44.921741;16;FR*G46*E10681*P2;22.08;T2;Gratuit;"24/24 7/7 jours";;2020/12/15
"Volvo Valence";DRIVECO;"Volvo Valence";FR*G46*PGRIMVOLVO26000*1;"Volvo Valence";"505 avenue de Chabeuil 26000 Valence";26362;4.935011;44.921741;16;FR*G46*E10682*P1;22.08;"T2, EF";Gratuit;"24/24 7/7 jours";;2020/12/15
"Volvo Valence";DRIVECO;"Volvo Valence";FR*G46*PGRIMVOLVO26000*1;"Volvo Valence";"505 avenue de Chabeuil 26000 Valence";26362;4.935011;44.921741;16;FR*G46*E10682*P2;22.08;T2;Gratuit;"24/24 7/7 jours";;2020/12/15
"Renault Liévin";DRIVECO;"Renault Liévin";FR*G45*PEMILFREYRENAULT62800*1;"Renault Liévin";"2 Rue de la Convention 62800 Liévin";62510;2.781981;50.424955;4;FR*G45*E10693*P1;22.08;"T2, EF";Gratuit;"24/24 7/7 jours";;2020/12/15
"Renault Liévin";DRIVECO;"Renault Liévin";FR*G45*PEMILFREYRENAULT62800*1;"Renault Liévin";"2 Rue de la Convention 62800 Liévin";62510;2.781981;50.424955;4;FR*G45*E10693*P2;22.08;T2;Gratuit;"24/24 7/7 jours";;2020/12/15
"Volvo Valence";DRIVECO;"Volvo Valence";FR*G46*PGRIMVOLVO26000*1;"Volvo Valence";"505 avenue de Chabeuil 26000 Valence";26362;4.935011;44.921741;16;FR*G46*E20347929*P1;22.08;T2;Gratuit;"24/24 7/7 jours";;2020/12/15
